"ID";"RegioS";"Perioden";"BevolkingAanHetBeginVanDePeriode_1";"BevolkingAanHetEindeVanDePeriode_15"
"146379";"GM1714";"2013JJ00";"23886";"23820"
"146392";"GM1714";"2014JJ00";"23820";"23747"
"146405";"GM1714";"2015JJ00";"23747";"23639"
"146418";"GM1714";"2016JJ00";"23639";"23658"
"146431";"GM1714";"2017JJ00";"23658";"23526"
"146444";"GM1714";"2018JJ00";"23526";"23386"
"146457";"GM1714";"2019JJ00";"23386";"23210"
"146470";"GM1714";"2020JJ00";"23210";"23166"
"146483";"GM1714";"2021JJ00";"23166";"23141"
"146496";"GM1714";"2022JJ00";"23141";"23243"
"146509";"GM1714";"2023JJ00";"23243";"23150"
"146522";"GM1714";"2024JJ00";"23150";"23094"
"146540";"GM1698";"2002JJ00";"6567";"6601"
"146553";"GM1698";"2003JJ00";;
"146566";"GM1698";"2004JJ00";;
"146579";"GM1698";"2005JJ00";;
"146592";"GM1698";"2006JJ00";;
"146605";"GM1698";"2007JJ00";;
"146618";"GM1698";"2008JJ00";;
"146631";"GM1698";"2009JJ00";;
"146644";"GM1698";"2010JJ00";;
"146657";"GM1698";"2011JJ00";;
"146670";"GM1698";"2012JJ00";;
"146683";"GM1698";"2013JJ00";;
"146696";"GM1698";"2014JJ00";;
"146709";"GM1698";"2015JJ00";;
"146722";"GM1698";"2016JJ00";;
"146735";"GM1698";"2017JJ00";;
"146748";"GM1698";"2018JJ00";;
"146761";"GM1698";"2019JJ00";;
"146774";"GM1698";"2020JJ00";;
"146787";"GM1698";"2021JJ00";;
"146800";"GM1698";"2022JJ00";;
"146813";"GM1698";"2023JJ00";;
"146826";"GM1698";"2024JJ00";;
"146844";"GM0090";"2002JJ00";"53493";"53740"
"146857";"GM0090";"2003JJ00";"53740";"54053"
"146870";"GM0090";"2004JJ00";"54053";"54432"
"146883";"GM0090";"2005JJ00";"54432";"54859"
"146896";"GM0090";"2006JJ00";"54859";"54956"
"146909";"GM0090";"2007JJ00";"54956";"54962"
"146922";"GM0090";"2008JJ00";"54962";"55201"
"146935";"GM0090";"2009JJ00";"55201";"55271"
"146948";"GM0090";"2010JJ00";"55271";"55436"
"146961";"GM0090";"2011JJ00";"55436";"55456"
"146974";"GM0090";"2012JJ00";"55456";"55454"
"146987";"GM0090";"2013JJ00";"55454";"55467"
"147000";"GM0090";"2014JJ00";"55467";"55635"
"147013";"GM0090";"2015JJ00";"55635";"55439"
"147026";"GM0090";"2016JJ00";"55439";"55695"
"147039";"GM0090";"2017JJ00";"55695";"55889"
"147052";"GM0090";"2018JJ00";"55889";"55938"
"147065";"GM0090";"2019JJ00";"55938";"56150"
"147078";"GM0090";"2020JJ00";"56150";"56040"
"147091";"GM0090";"2021JJ00";"56040";"55895"
"147104";"GM0090";"2022JJ00";"55895";"56098"
"147117";"GM0090";"2023JJ00";"56098";"56661"
"147130";"GM0090";"2024JJ00";"56661";"57084"
"147148";"GM0091";"2002JJ00";"32504";"32862"
"147161";"GM0091";"2003JJ00";"32862";"32836"
"147174";"GM0091";"2004JJ00";"32836";"32910"
"147187";"GM0091";"2005JJ00";"32910";"33029"
"147200";"GM0091";"2006JJ00";"33029";"33106"
"147213";"GM0091";"2007JJ00";"33106";"33216"
"147226";"GM0091";"2008JJ00";"33216";"33260"
"147239";"GM0091";"2009JJ00";"33260";"33431"
"147252";"GM0091";"2010JJ00";"33431";"33573"
"147265";"GM0091";"2011JJ00";;
"147278";"GM0091";"2012JJ00";;
"147291";"GM0091";"2013JJ00";;
"147304";"GM0091";"2014JJ00";;
"147317";"GM0091";"2015JJ00";;
"147330";"GM0091";"2016JJ00";;
"147343";"GM0091";"2017JJ00";;
"147356";"GM0091";"2018JJ00";;
"147369";"GM0091";"2019JJ00";;
"147382";"GM0091";"2020JJ00";;
"147395";"GM0091";"2021JJ00";;
"147408";"GM0091";"2022JJ00";;
"147421";"GM0091";"2023JJ00";;
"147434";"GM0091";"2024JJ00";;
"147452";"GM0342";"2002JJ00";"44705";"44792"
"147465";"GM0342";"2003JJ00";"44792";"44906"
"147478";"GM0342";"2004JJ00";"44906";"45087"
"147491";"GM0342";"2005JJ00";"45087";"45217"
"147504";"GM0342";"2006JJ00";"45217";"45360"
"147517";"GM0342";"2007JJ00";"45360";"45560"
"147530";"GM0342";"2008JJ00";"45560";"45711"
"147543";"GM0342";"2009JJ00";"45711";"45680"
"147556";"GM0342";"2010JJ00";"45680";"45611"
"147569";"GM0342";"2011JJ00";"45611";"45612"
"147582";"GM0342";"2012JJ00";"45612";"45508"
"147595";"GM0342";"2013JJ00";"45508";"45493"
"147608";"GM0342";"2014JJ00";"45493";"45454"
"147621";"GM0342";"2015JJ00";"45454";"45487"
"147634";"GM0342";"2016JJ00";"45487";"45874"
"147647";"GM0342";"2017JJ00";"45874";"46089"
"147660";"GM0342";"2018JJ00";"46089";"46194"
"147673";"GM0342";"2019JJ00";"46194";"46606"
"147686";"GM0342";"2020JJ00";"46606";"46906"
"147699";"GM0342";"2021JJ00";"46906";"47113"
"147712";"GM0342";"2022JJ00";"47113";"47439"
"147725";"GM0342";"2023JJ00";"47439";"47682"
"147738";"GM0342";"2024JJ00";"47682";"47999"
"147756";"GM0847";"2002JJ00";"18480";"18413"
"147769";"GM0847";"2003JJ00";"18413";"18223"
"147782";"GM0847";"2004JJ00";"18223";"18113"
"147795";"GM0847";"2005JJ00";"18113";"18118"
"147808";"GM0847";"2006JJ00";"18118";"18134"
"147821";"GM0847";"2007JJ00";"18134";"18211"
"147834";"GM0847";"2008JJ00";"18211";"18229"
"147847";"GM0847";"2009JJ00";"18229";"18229"
"147860";"GM0847";"2010JJ00";"18229";"18317"
"147873";"GM0847";"2011JJ00";"18317";"18580"
"147886";"GM0847";"2012JJ00";"18580";"18628"
"147899";"GM0847";"2013JJ00";"18628";"18690"
"147912";"GM0847";"2014JJ00";"18690";"18695"
"147925";"GM0847";"2015JJ00";"18695";"18914"
"147938";"GM0847";"2016JJ00";"18914";"19036"
"147951";"GM0847";"2017JJ00";"19036";"19120"
"147964";"GM0847";"2018JJ00";"19120";"19322"
"147977";"GM0847";"2019JJ00";"19322";"19368"
"147990";"GM0847";"2020JJ00";"19368";"19428"
"148003";"GM0847";"2021JJ00";"19428";"19701"
"148016";"GM0847";"2022JJ00";"19701";"20061"
"148029";"GM0847";"2023JJ00";"20061";"20188"
"148042";"GM0847";"2024JJ00";"20188";"20200"
"148060";"GM0848";"2002JJ00";"14805";"15017"
"148073";"GM0848";"2003JJ00";"15017";"15070"
"148086";"GM0848";"2004JJ00";"15070";"15136"
"148099";"GM0848";"2005JJ00";"15136";"15297"
"148112";"GM0848";"2006JJ00";"15297";"15306"
"148125";"GM0848";"2007JJ00";"15306";"15448"
"148138";"GM0848";"2008JJ00";"15448";"15527"
"148151";"GM0848";"2009JJ00";"15527";"15543"
"148164";"GM0848";"2010JJ00";"15543";"15653"
"148177";"GM0848";"2011JJ00";"15653";"15822"
"148190";"GM0848";"2012JJ00";"15822";"16138"
"148203";"GM0848";"2013JJ00";"16138";"16235"
"148216";"GM0848";"2014JJ00";"16235";"16344"
"148229";"GM0848";"2015JJ00";"16344";"16425"
"148242";"GM0848";"2016JJ00";"16425";"16626"
"148255";"GM0848";"2017JJ00";"16626";"16753"
"148268";"GM0848";"2018JJ00";"16753";"16904"
"148281";"GM0848";"2019JJ00";"16904";"17322"
"148294";"GM0848";"2020JJ00";"17322";"17552"
"148307";"GM0848";"2021JJ00";"17552";"17775"
"148320";"GM0848";"2022JJ00";"17775";"18010"
"148333";"GM0848";"2023JJ00";"18010";"17959"
"148346";"GM0848";"2024JJ00";"17959";"18131"
"148364";"GM0612";"2002JJ00";"75147";"75354"
"148377";"GM0612";"2003JJ00";"75354";"75170"
"148390";"GM0612";"2004JJ00";"75170";"74756"
"148403";"GM0612";"2005JJ00";"74756";"74506"
"148416";"GM0612";"2006JJ00";"74506";"73885"
"148429";"GM0612";"2007JJ00";"73885";"73107"
"148442";"GM0612";"2008JJ00";"73107";"72521"
"148455";"GM0612";"2009JJ00";"72521";"72345"
"148468";"GM0612";"2010JJ00";"72345";"72244"
"148481";"GM0612";"2011JJ00";"72244";"72171"
"148494";"GM0612";"2012JJ00";"72171";"72375"
"148507";"GM0612";"2013JJ00";"72375";"72561"
"148520";"GM0612";"2014JJ00";"72561";"72740"
"148533";"GM0612";"2015JJ00";;
"148546";"GM0612";"2016JJ00";;
"148559";"GM0612";"2017JJ00";;
"148572";"GM0612";"2018JJ00";;
"148585";"GM0612";"2019JJ00";;
"148598";"GM0612";"2020JJ00";;
"148611";"GM0612";"2021JJ00";;
"148624";"GM0612";"2022JJ00";;
"148637";"GM0612";"2023JJ00";;
"148650";"GM0612";"2024JJ00";;
"148668";"GM0037";"2002JJ00";"33632";"33695"
"148681";"GM0037";"2003JJ00";"33695";"33708"
"148694";"GM0037";"2004JJ00";"33708";"33804"
"148707";"GM0037";"2005JJ00";"33804";"34146"
"148720";"GM0037";"2006JJ00";"34146";"34123"
"148733";"GM0037";"2007JJ00";"34123";"33817"
"148746";"GM0037";"2008JJ00";"33817";"33430"
"148759";"GM0037";"2009JJ00";"33430";"33416"
"148772";"GM0037";"2010JJ00";"33416";"33122"
"148785";"GM0037";"2011JJ00";"33122";"32998"
"148798";"GM0037";"2012JJ00";"32998";"32885"
"148811";"GM0037";"2013JJ00";"32885";"32803"
"148824";"GM0037";"2014JJ00";"32803";"32610"
"148837";"GM0037";"2015JJ00";"32610";"32621"
"148850";"GM0037";"2016JJ00";"32621";"32252"
"148863";"GM0037";"2017JJ00";"32252";"32258"
"148876";"GM0037";"2018JJ00";"32258";"31789"
"148889";"GM0037";"2019JJ00";"31789";"31686"
"148902";"GM0037";"2020JJ00";"31686";"31754"
"148915";"GM0037";"2021JJ00";"31754";"31851"
"148928";"GM0037";"2022JJ00";"31851";"32135"
"148941";"GM0037";"2023JJ00";"32135";"32013"
"148954";"GM0037";"2024JJ00";"32013";"32038"
"148972";"GM0180";"2002JJ00";"15438";"15565"
"148985";"GM0180";"2003JJ00";"15565";"15665"
"148998";"GM0180";"2004JJ00";"15665";"15709"
"149011";"GM0180";"2005JJ00";"15709";"15783"
"149024";"GM0180";"2006JJ00";"15783";"15899"
"149037";"GM0180";"2007JJ00";"15899";"15973"
"149050";"GM0180";"2008JJ00";"15973";"16016"
"149063";"GM0180";"2009JJ00";"16016";"16153"
"149076";"GM0180";"2010JJ00";"16153";"16179"
"149089";"GM0180";"2011JJ00";"16179";"16224"
"149102";"GM0180";"2012JJ00";"16224";"16275"
"149115";"GM0180";"2013JJ00";"16275";"16367"
"149128";"GM0180";"2014JJ00";"16367";"16421"
"149141";"GM0180";"2015JJ00";"16421";"16544"
"149154";"GM0180";"2016JJ00";"16544";"16691"
"149167";"GM0180";"2017JJ00";"16691";"16797"
"149180";"GM0180";"2018JJ00";"16797";"17003"
"149193";"GM0180";"2019JJ00";"17003";"17145"
"149206";"GM0180";"2020JJ00";"17145";"17261"
"149219";"GM0180";"2021JJ00";"17261";"17282"
"149232";"GM0180";"2022JJ00";"17282";"17628"
"149245";"GM0180";"2023JJ00";"17628";"17739"
"149258";"GM0180";"2024JJ00";"17739";"17968"
"149276";"GM0532";"2002JJ00";"21128";"21171"
"149289";"GM0532";"2003JJ00";"21171";"21386"
"149302";"GM0532";"2004JJ00";"21386";"21480"
"149315";"GM0532";"2005JJ00";"21480";"21400"
"149328";"GM0532";"2006JJ00";"21400";"21345"
"149341";"GM0532";"2007JJ00";"21345";"21372"
"149354";"GM0532";"2008JJ00";"21372";"21289"
"149367";"GM0532";"2009JJ00";"21289";"21274"
"149380";"GM0532";"2010JJ00";"21274";"21402"
"149393";"GM0532";"2011JJ00";"21402";"21468"
"149406";"GM0532";"2012JJ00";"21468";"21430"
"149419";"GM0532";"2013JJ00";"21430";"21485"
"149432";"GM0532";"2014JJ00";"21485";"21498"
"149445";"GM0532";"2015JJ00";"21498";"21493"
"149458";"GM0532";"2016JJ00";"21493";"21552"
"149471";"GM0532";"2017JJ00";"21552";"21670"
"149484";"GM0532";"2018JJ00";"21670";"21706"
"149497";"GM0532";"2019JJ00";"21706";"21726"
"149510";"GM0532";"2020JJ00";"21726";"21743"
"149523";"GM0532";"2021JJ00";"21743";"21947"
"149536";"GM0532";"2022JJ00";"21947";"22138"
"149549";"GM0532";"2023JJ00";"22138";"22217"
"149562";"GM0532";"2024JJ00";"22217";"22253"
"149580";"GM0851";"2002JJ00";"23390";"23386"
"149593";"GM0851";"2003JJ00";"23386";"23484"
"149606";"GM0851";"2004JJ00";"23484";"23435"
"149619";"GM0851";"2005JJ00";"23435";"23356"
"149632";"GM0851";"2006JJ00";"23356";"23301"
"149645";"GM0851";"2007JJ00";"23301";"23211"
"149658";"GM0851";"2008JJ00";"23211";"23229"
"149671";"GM0851";"2009JJ00";"23229";"23224"
"149684";"GM0851";"2010JJ00";"23224";"23273"
"149697";"GM0851";"2011JJ00";"23273";"23354"
"149710";"GM0851";"2012JJ00";"23354";"23400"
"149723";"GM0851";"2013JJ00";"23400";"23374"
"149736";"GM0851";"2014JJ00";"23374";"23638"
"149749";"GM0851";"2015JJ00";"23638";"23477"
"149762";"GM0851";"2016JJ00";"23477";"23970"
"149775";"GM0851";"2017JJ00";"23970";"24781"
"149788";"GM0851";"2018JJ00";"24781";"25054"
"149801";"GM0851";"2019JJ00";"25054";"24416"
"149814";"GM0851";"2020JJ00";"24416";"24310"
"149827";"GM0851";"2021JJ00";"24310";"24333"
"149840";"GM0851";"2022JJ00";"24333";"24610"
"149853";"GM0851";"2023JJ00";"24610";"24476"
"149866";"GM0851";"2024JJ00";"24476";"24567"
"149884";"GM0280";"2002JJ00";"5037";"5086"
"149897";"GM0280";"2003JJ00";"5086";"5087"
"149910";"GM0280";"2004JJ00";"5087";"5113"
"149923";"GM0280";"2005JJ00";;
"149936";"GM0280";"2006JJ00";;
"149949";"GM0280";"2007JJ00";;
"149962";"GM0280";"2008JJ00";;
"149975";"GM0280";"2009JJ00";;
"149988";"GM0280";"2010JJ00";;
"150001";"GM0280";"2011JJ00";;
"150014";"GM0280";"2012JJ00";;
"150027";"GM0280";"2013JJ00";;
"150040";"GM0280";"2014JJ00";;
"150053";"GM0280";"2015JJ00";;
"150066";"GM0280";"2016JJ00";;
"150079";"GM0280";"2017JJ00";;
"150092";"GM0280";"2018JJ00";;
"150105";"GM0280";"2019JJ00";;
"150118";"GM0280";"2020JJ00";;
"150131";"GM0280";"2021JJ00";;
"150144";"GM0280";"2022JJ00";;
"150157";"GM0280";"2023JJ00";;
"150170";"GM0280";"2024JJ00";;
"150188";"GM0181";"2002JJ00";"41870";"42358"
"150201";"GM0181";"2003JJ00";;
"150214";"GM0181";"2004JJ00";;
"150227";"GM0181";"2005JJ00";;
"150240";"GM0181";"2006JJ00";;
"150253";"GM0181";"2007JJ00";;
"150266";"GM0181";"2008JJ00";;
"150279";"GM0181";"2009JJ00";;
"150292";"GM0181";"2010JJ00";;
"150305";"GM0181";"2011JJ00";;
"150318";"GM0181";"2012JJ00";;
"150331";"GM0181";"2013JJ00";;
"150344";"GM0181";"2014JJ00";;
"150357";"GM0181";"2015JJ00";;
"150370";"GM0181";"2016JJ00";;
"150383";"GM0181";"2017JJ00";;
"150396";"GM0181";"2018JJ00";;
"150409";"GM0181";"2019JJ00";;
"150422";"GM0181";"2020JJ00";;
"150435";"GM0181";"2021JJ00";;
"150448";"GM0181";"2022JJ00";;
"150461";"GM0181";"2023JJ00";;
"150474";"GM0181";"2024JJ00";;
"150492";"GM1708";"2002JJ00";;
"150505";"GM1708";"2003JJ00";"42358";"42846"
"150518";"GM1708";"2004JJ00";"42846";"42833"
"150531";"GM1708";"2005JJ00";"42833";"43122"
"150544";"GM1708";"2006JJ00";"43122";"43127"
"150557";"GM1708";"2007JJ00";"43127";"43282"
"150570";"GM1708";"2008JJ00";"43282";"43215"
"150583";"GM1708";"2009JJ00";"43215";"43208"
"150596";"GM1708";"2010JJ00";"43208";"43281"
"150609";"GM1708";"2011JJ00";"43281";"43402"
"150622";"GM1708";"2012JJ00";"43402";"43437"
"150635";"GM1708";"2013JJ00";"43437";"43350"
"150648";"GM1708";"2014JJ00";"43350";"43219"
"150661";"GM1708";"2015JJ00";"43219";"43333"
"150674";"GM1708";"2016JJ00";"43333";"43448"
"150687";"GM1708";"2017JJ00";"43448";"43768"
"150700";"GM1708";"2018JJ00";"43768";"43940"
"150713";"GM1708";"2019JJ00";"43940";"44126"
"150726";"GM1708";"2020JJ00";"44126";"44341"
"150739";"GM1708";"2021JJ00";"44341";"44741"
"150752";"GM1708";"2022JJ00";"44741";"45376"
"150765";"GM1708";"2023JJ00";"45376";"45472"
"150778";"GM1708";"2024JJ00";"45472";"45716"
"150796";"GM0971";"2002JJ00";"26520";"26596"
"150809";"GM0971";"2003JJ00";"26596";"26608"
"150822";"GM0971";"2004JJ00";"26608";"26772"
"150835";"GM0971";"2005JJ00";"26772";"26656"
"150848";"GM0971";"2006JJ00";"26656";"26331"
"150861";"GM0971";"2007JJ00";"26331";"26091"
"150874";"GM0971";"2008JJ00";"26091";"25865"
"150887";"GM0971";"2009JJ00";"25865";"25673"
"150900";"GM0971";"2010JJ00";"25673";"25709"
"150913";"GM0971";"2011JJ00";"25709";"25623"
"150926";"GM0971";"2012JJ00";"25623";"25431"
"150939";"GM0971";"2013JJ00";"25431";"25390"
"150952";"GM0971";"2014JJ00";"25390";"25134"
"150965";"GM0971";"2015JJ00";"25134";"25064"
"150978";"GM0971";"2016JJ00";"25064";"25059"
"150991";"GM0971";"2017JJ00";"25059";"24987"
"151004";"GM0971";"2018JJ00";"24987";"24961"
"151017";"GM0971";"2019JJ00";"24961";"25007"
"151030";"GM0971";"2020JJ00";"25007";"24875"
"151043";"GM0971";"2021JJ00";"24875";"24803"
"151056";"GM0971";"2022JJ00";"24803";"24772"
"151069";"GM0971";"2023JJ00";"24772";"24744"
"151082";"GM0971";"2024JJ00";"24744";"24653"
"151100";"GM1904";"2002JJ00";;
"151113";"GM1904";"2003JJ00";;
"151126";"GM1904";"2004JJ00";;
"151139";"GM1904";"2005JJ00";;
"151152";"GM1904";"2006JJ00";;
"151165";"GM1904";"2007JJ00";;
"151178";"GM1904";"2008JJ00";;
"151191";"GM1904";"2009JJ00";;
"151204";"GM1904";"2010JJ00";;
"151217";"GM1904";"2011JJ00";"63050";"63311"
"151230";"GM1904";"2012JJ00";"63315";"63491"
"151243";"GM1904";"2013JJ00";"63491";"63856"
"151256";"GM1904";"2014JJ00";"63856";"63943"
"151269";"GM1904";"2015JJ00";"63943";"64061"
"151282";"GM1904";"2016JJ00";"64061";"64450"
"151295";"GM1904";"2017JJ00";"64450";"64513"
"151308";"GM1904";"2018JJ00";"64513";"64336"
"151321";"GM1904";"2019JJ00";"64336";"64931"
"151334";"GM1904";"2020JJ00";"64931";"65108"
"151347";"GM1904";"2021JJ00";"65108";"65240"
"151360";"GM1904";"2022JJ00";"65240";"65771"
"151373";"GM1904";"2023JJ00";"65771";"65878"
"151386";"GM1904";"2024JJ00";"65878";"66130"
"151404";"GM0617";"2002JJ00";"9314";"9253"
"151417";"GM0617";"2003JJ00";"9253";"9312"
"151430";"GM0617";"2004JJ00";"9312";"9259"
"151443";"GM0617";"2005JJ00";"9259";"9195"
"151456";"GM0617";"2006JJ00";"9195";"9129"
"151469";"GM0617";"2007JJ00";"9129";"9055"
"151482";"GM0617";"2008JJ00";"9055";"8972"
"151495";"GM0617";"2009JJ00";"8972";"8916"
"151508";"GM0617";"2010JJ00";"8916";"8868"
"151521";"GM0617";"2011JJ00";"8868";"8848"
"151534";"GM0617";"2012JJ00";"8848";"8777"
"151547";"GM0617";"2013JJ00";"8777";"8683"
"151560";"GM0617";"2014JJ00";"8683";"8716"
"151573";"GM0617";"2015JJ00";"8716";"8766"
"151586";"GM0617";"2016JJ00";"8766";"8785"
"151599";"GM0617";"2017JJ00";"8785";"8793"
"151612";"GM0617";"2018JJ00";"8793";"8776"
"151625";"GM0617";"2019JJ00";;
"151638";"GM0617";"2020JJ00";;
"151651";"GM0617";"2021JJ00";;
"151664";"GM0617";"2022JJ00";;
"151677";"GM0617";"2023JJ00";;
"151690";"GM0617";"2024JJ00";;
"151708";"GM1900";"2002JJ00";;
"151721";"GM1900";"2003JJ00";;
"151734";"GM1900";"2004JJ00";;
"151747";"GM1900";"2005JJ00";;
"151760";"GM1900";"2006JJ00";;
"151773";"GM1900";"2007JJ00";;
"151786";"GM1900";"2008JJ00";;
"151799";"GM1900";"2009JJ00";;
"151812";"GM1900";"2010JJ00";;
"151825";"GM1900";"2011JJ00";"82445";"82634"
"151838";"GM1900";"2012JJ00";"82634";"82639"
"151851";"GM1900";"2013JJ00";"82639";"82527"
"151864";"GM1900";"2014JJ00";"84180";"84164"
"151877";"GM1900";"2015JJ00";"84164";"84048"
"151890";"GM1900";"2016JJ00";"84048";"84158"
"151903";"GM1900";"2017JJ00";"84158";"84183"
"151916";"GM1900";"2018JJ00";"89594";"89710"
"151929";"GM1900";"2019JJ00";"89710";"89987"
"151942";"GM1900";"2020JJ00";"89987";"89999"
"151955";"GM1900";"2021JJ00";"89999";"90300"
"151968";"GM1900";"2022JJ00";"90300";"90883"
"151981";"GM1900";"2023JJ00";"90883";"90421"
"151994";"GM1900";"2024JJ00";"90421";"90534"
"152012";"GM0974";"2002JJ00";"13035";"12960"
"152025";"GM0974";"2003JJ00";;
"152038";"GM0974";"2004JJ00";;
"152051";"GM0974";"2005JJ00";;
"152064";"GM0974";"2006JJ00";;
"152077";"GM0974";"2007JJ00";;
"152090";"GM0974";"2008JJ00";;
"152103";"GM0974";"2009JJ00";;
"152116";"GM0974";"2010JJ00";;
"152129";"GM0974";"2011JJ00";;
"152142";"GM0974";"2012JJ00";;
"152155";"GM0974";"2013JJ00";;
"152168";"GM0974";"2014JJ00";;
"152181";"GM0974";"2015JJ00";;
"152194";"GM0974";"2016JJ00";;
"152207";"GM0974";"2017JJ00";;
"152220";"GM0974";"2018JJ00";;
"152233";"GM0974";"2019JJ00";;
"152246";"GM0974";"2020JJ00";;
"152259";"GM0974";"2021JJ00";;
"152272";"GM0974";"2022JJ00";;
"152285";"GM0974";"2023JJ00";;
"152298";"GM0974";"2024JJ00";;
"152316";"GM0975";"2002JJ00";"8627";"8687"
"152329";"GM0975";"2003JJ00";"8687";"8764"
"152342";"GM0975";"2004JJ00";"8764";"8812"
"152355";"GM0975";"2005JJ00";"8812";"8844"
"152368";"GM0975";"2006JJ00";"8844";"8790"
"152381";"GM0975";"2007JJ00";;
"152394";"GM0975";"2008JJ00";;
"152407";"GM0975";"2009JJ00";;
"152420";"GM0975";"2010JJ00";;
"152433";"GM0975";"2011JJ00";;
"152446";"GM0975";"2012JJ00";;
"152459";"GM0975";"2013JJ00";;
"152472";"GM0975";"2014JJ00";;
"152485";"GM0975";"2015JJ00";;
"152498";"GM0975";"2016JJ00";;
"152511";"GM0975";"2017JJ00";;
"152524";"GM0975";"2018JJ00";;
"152537";"GM0975";"2019JJ00";;
"152550";"GM0975";"2020JJ00";;
"152563";"GM0975";"2021JJ00";;
"152576";"GM0975";"2022JJ00";;
"152589";"GM0975";"2023JJ00";;
"152602";"GM0975";"2024JJ00";;
"152620";"GM0715";"2002JJ00";"34572";"34634"
"152633";"GM0715";"2003JJ00";"55520";"55412"
"152646";"GM0715";"2004JJ00";"55412";"55361"
"152659";"GM0715";"2005JJ00";"55361";"55414"
"152672";"GM0715";"2006JJ00";"55414";"55268"
"152685";"GM0715";"2007JJ00";"55268";"55155"
"152698";"GM0715";"2008JJ00";"55155";"55149"
"152711";"GM0715";"2009JJ00";"55149";"54878"
"152724";"GM0715";"2010JJ00";"54878";"54823"
"152737";"GM0715";"2011JJ00";"54823";"54742"
"152750";"GM0715";"2012JJ00";"54742";"54729"
"152763";"GM0715";"2013JJ00";"54729";"54709"
"152776";"GM0715";"2014JJ00";"54709";"54577"
"152789";"GM0715";"2015JJ00";"54577";"54657"
"152802";"GM0715";"2016JJ00";"54657";"54588"
"152815";"GM0715";"2017JJ00";"54588";"54440"
"152828";"GM0715";"2018JJ00";"54440";"54589"
"152841";"GM0715";"2019JJ00";"54589";"54426"
"152854";"GM0715";"2020JJ00";"54426";"54463"
"152867";"GM0715";"2021JJ00";"54463";"54501"
"152880";"GM0715";"2022JJ00";"54501";"54993"
"152893";"GM0715";"2023JJ00";"54993";"55132"
"152906";"GM0715";"2024JJ00";"55132";"55653"
"152924";"GM0093";"2002JJ00";"4769";"4723"
"152937";"GM0093";"2003JJ00";"4723";"4725"
"152950";"GM0093";"2004JJ00";"4725";"4731"
"152963";"GM0093";"2005JJ00";"4731";"4729"
"152976";"GM0093";"2006JJ00";"4729";"4707"
"152989";"GM0093";"2007JJ00";"4707";"4705"
"153002";"GM0093";"2008JJ00";"4705";"4740"
"153015";"GM0093";"2009JJ00";"4740";"4733"
"153028";"GM0093";"2010JJ00";"4733";"4721"
"153041";"GM0093";"2011JJ00";"4721";"4748"
"153054";"GM0093";"2012JJ00";"4748";"4795"
"153067";"GM0093";"2013JJ00";"4795";"4780"
"153080";"GM0093";"2014JJ00";"4780";"4827"
"153093";"GM0093";"2015JJ00";"4827";"4870"
"153106";"GM0093";"2016JJ00";"4870";"4859"
"153119";"GM0093";"2017JJ00";"4859";"4906"
"153132";"GM0093";"2018JJ00";"4906";"4890"
"153145";"GM0093";"2019JJ00";"4890";"4888"
"153158";"GM0093";"2020JJ00";"4888";"4870"
"153171";"GM0093";"2021JJ00";"4870";"4960"
"153184";"GM0093";"2022JJ00";"4960";"4928"
"153197";"GM0093";"2023JJ00";"4928";"4898"
"153210";"GM0093";"2024JJ00";"4898";"4923"
"153228";"GM0448";"2002JJ00";"13728";"13825"
"153241";"GM0448";"2003JJ00";"13825";"13735"
"153254";"GM0448";"2004JJ00";"13735";"13739"
"153267";"GM0448";"2005JJ00";"13739";"13708"
"153280";"GM0448";"2006JJ00";"13708";"13618"
"153293";"GM0448";"2007JJ00";"13618";"13547"
"153306";"GM0448";"2008JJ00";"13547";"13691"
"153319";"GM0448";"2009JJ00";"13691";"13779"
"153332";"GM0448";"2010JJ00";"13779";"13728"
"153345";"GM0448";"2011JJ00";"13728";"13668"
"153358";"GM0448";"2012JJ00";"13668";"13662"
"153371";"GM0448";"2013JJ00";"13662";"13552"
"153384";"GM0448";"2014JJ00";"13552";"13581"
"153397";"GM0448";"2015JJ00";"13581";"13574"
"153410";"GM0448";"2016JJ00";"13574";"13545"
"153423";"GM0448";"2017JJ00";"13545";"13584"
"153436";"GM0448";"2018JJ00";"13584";"13547"
"153449";"GM0448";"2019JJ00";"13547";"13575"
"153462";"GM0448";"2020JJ00";"13575";"13656"
"153475";"GM0448";"2021JJ00";"13656";"13687"
"153488";"GM0448";"2022JJ00";"13687";"13979"
"153501";"GM0448";"2023JJ00";"13979";"13815"
"153514";"GM0448";"2024JJ00";"13815";"13846"
"153532";"GM1525";"2002JJ00";;
"153545";"GM1525";"2003JJ00";;
"153558";"GM1525";"2004JJ00";;
"153571";"GM1525";"2005JJ00";;
"153584";"GM1525";"2006JJ00";"34683";"35008"
"153597";"GM1525";"2007JJ00";"35008";"35308"
"153610";"GM1525";"2008JJ00";"35308";"35533"
"153623";"GM1525";"2009JJ00";"35533";"35759"
"153636";"GM1525";"2010JJ00";"35759";"35812"
"153649";"GM1525";"2011JJ00";"35812";"35669"
"153662";"GM1525";"2012JJ00";"35686";"35800"
"153675";"GM1525";"2013JJ00";"35800";"35735"
"153688";"GM1525";"2014JJ00";"35735";"35646"
"153701";"GM1525";"2015JJ00";"35646";"36013"
"153714";"GM1525";"2016JJ00";"36013";"36093"
